ref_area,source,indicator,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
MMR,BA:7009,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,3893.997,,,,R1:3513
MMR,BA:7009,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,3496.696,B,,I11:264,R1:3513
MMR,BA:7009,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,3638.22,B,,I11:264,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,51.3,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,47.84,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,35.984,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,40.436,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,47.327,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,44.87,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,39.172,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,39.157,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,38.717,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,37.976,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,35.897,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,35.028,,,,R1:3513
MNE,BA:14129,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,37.198,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,294.729,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,299.818,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,267.882,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,251.508,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,254.376,B,,I11:264,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,258.264,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,238.005,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,217.983,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,233.542,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,230.141,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,225.346,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,191.976,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,178.49,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,167.83,,,,R1:3513
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,139.532,,,,R1:3513_S3:26
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,137.022,B,,I11:264,R1:3513_S3:26
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2006,122.997,,,,R1:3513_S3:26
MNG,BA:702,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2003,102.864,,,,R1:3513_S3:26
MNG,AA:1428,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2000,80.582,,,,R1:3513
MOZ,BB:8363,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,777.074,,,,R1:3513
MOZ,BB:8363,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,760.843,,,,R1:3513
MSR,BA:15746,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,0.35,,,,R1:3513
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,117.39,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,118.446,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,107.028,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,131.803,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,130.918,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,134.3,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,141.077,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,136.19,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,139.756,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,141.142,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,141.976,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,141.228,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,145.447,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,147.882,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,155.504,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2007,194.173,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2006,155.195,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2005,158.935,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2004,163.027,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2003,172.548,B,,I11:264,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2002,171.95,,,,R1:3513_T2:85
MUS,BA:82,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2001,165.78,B,,I11:264,R1:3513_T2:85
MWI,BA:1448,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,424.904,B,,I11:264,R1:3513
MYS,BA:544,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,3881.7,,,,T3:94
MYS,BA:544,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,3841.0,,,,T3:94
MYS,BA:544,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,3662.1,,,,T3:94
MYS,BA:544,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,3591.9,,,,T3:94
MYS,BA:544,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,3266.2,,,,T3:94
MYS,BA:544,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,2943.8,,,,T3:94
MYS,AA:539,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2000,2347.1,,,,R1:3513
NAM,BA:1468,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,117.228,,,,R1:3513
NAM,BA:1468,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,127.941,,,,R1:3513
NAM,BA:1468,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,104.531,,,,R1:3513
NAM,BA:1468,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,97.894,,,,R1:3513
NAM,BA:1468,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,86.396,B,,I11:264,R1:3513
NAM,BB:7017,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,75.717,,,,R1:3513
NER,BB:13367,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,862.329,,,,R1:3513
NER,BB:13367,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,598.952,,,,R1:3513
NER,BA:14071,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,515.773,B,,I11:264,R1:3513
NGA,BB:15954,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,9021.08,B,,I11:264,R1:3513
NGA,BX:7338,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,6752.514,,,,R1:3513
NGA,BX:7338,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,5387.466,B,,I11:264,R1:3513
NIC,BB:5868,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,466.016,B,,I11:264,R1:3513
NIC,BA:692,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,477.62,B,,I11:264,R1:3513
NIC,BB:5868,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2001,336.581,B,,I11:264,R1:3513
NIU,AA:1497,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,0.089,,,,R1:3513
NIU,AA:1497,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,0.111,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,1377.427,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,1343.335,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,1284.16,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,1267.309,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,1291.961,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,1286.288,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,1289.997,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,1255.259,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,1271.698,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,1224.959,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,1279.207,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,1317.714,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,1247.498,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,1323.446,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,1405.869,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,1511.594,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2007,1562.171,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2006,1560.859,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2005,1567.611,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2004,1548.68,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2003,1562.179,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2002,1554.433,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2001,1643.903,,,,R1:3513
NLD,BA:2236,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2000,1588.675,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,538.629,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,541.974,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,526.434,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,530.51,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,534.148,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,511.312,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,518.231,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,512.962,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,526.636,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,538.317,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,522.297,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,526.175,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,507.273,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,505.403,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,501.925,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,528.627,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2007,510.768,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2006,496.937,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2005,475.777,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2004,472.29,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2003,490.193,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2002,496.563,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2001,494.65,,,,R1:3513
NOR,BA:2250,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2000,494.419,,,,R1:3513
NPL,BA:1510,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,2184.699,B,,I11:264,R1:3513
NPL,BA:1510,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,909.509,B,,I11:264,R1:3513
NRU,AA:1513,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,0.205,,,,R1:3513
NRU,BB:14049,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,0.947,,,,R1:3513
OMN,EA:8345,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,710.085,,,,S14:4077_S5:41
OMN,EA:8345,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,727.29,,,,S14:4077_S5:41_T3:95
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,15677.022,,,,R1:3513_S3:26
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,14363.932,,,,R1:3513_S3:26
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,14941.746,,,,R1:3513_S3:26
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,13952.537,,,,S5:38_T2:239_T3:100
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,13277.481,,,,R1:3513
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,12429.473,,,,R1:3513
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,12302.794,B,,I11:264,R1:3513
PAK,BB:16125,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,7638.077,,,,R1:3513
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,11184.937,,,,R1:3513
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,10578.651,,,,R1:3513
PAK,BA:538,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,10116.974,,,,R1:3513
PAK,BB:16125,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,8038.035,,,,R1:3513
PAK,BB:16125,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2007,6229.405,,,,R1:3513
PAK,BB:16125,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2006,7472.848,,,,R1:3513
PAK,BB:16125,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2005,5689.343,,,,R1:3513
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2024,327.402,,,,R1:3513_S3:21
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,338.29,,,,R1:3513_S3:21
PAN,BX:16113,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,162.038,,,,R1:3513_S3:21
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,293.25,B,,I11:264,R1:3513_S3:21
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,301.138,B,,I11:264,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,340.142,,,,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,350.418,,,,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,331.245,,,,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,325.672,,,,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,324.461,,,,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,340.37,,,,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,336.699,,,,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,295.028,,,,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,288.218,,,,R1:3513_S3:19
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,272.255,,,,S3:19_S5:40
PAN,BA:511,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,276.25,,,,S3:19_S5:40
PAN,BB:16128,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,264.56,,,,R1:3513
PAN,BB:16128,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2003,164.788,,,,R1:3513
PER,BA:16208,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2024,2969.753,,,,R1:3513
PER,BA:16208,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,2879.787,,,,R1:3513
PER,BA:16208,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,2958.502,B,,I11:264,R1:3513
PER,BX:375,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,3010.807,,,,R1:3513
PER,BX:375,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,2498.23,B,,I11:264,R1:3513
PER,BX:375,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,2935.975,,,,R1:3513
PER,BX:375,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,2894.809,,,,R1:3513
PER,BX:375,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,2859.054,,,,R1:3513
PER,BX:375,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,2927.075,,,,R1:3513
PER,BX:375,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,2942.643,,,,R1:3513
PER,BX:375,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,2917.783,,,,R1:3513
PER,BX:375,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,2978.44,,,,R1:3513
